#time,x,y,location_type
6,73.24956457100241,34.200213995800326,house
6,73.24748662859956,34.204786827296026,house
6,73.24901140908312,34.210088380871696,house
6,73.24494630408142,34.21454289451331,house
6,73.23916052721087,34.202781327342855,house
6,73.24616009260183,34.2183414046196,house
6,73.25096536237359,34.20831657853433,house
6,73.19467458660749,34.14555322853391,house
6,73.19467458660749,34.14555322853391,house
6,73.19513937519687,34.1480379583187,house
6,73.19853086633653,34.13730966375629,house
6,73.19870638567627,34.13907758325246,house
6,73.19687371406833,34.138394041973456,house
6,73.2349660470978,34.218346808681154,house
6,73.2234139895325,34.19655517902884,house
6,73.23130191920676,34.194502340085656,house
6,73.22639824368025,34.202419597857926,house
6,73.2358949355735,34.209711777980736,house
6,73.21896944335093,34.1819647515282,house
6,73.22796844991204,34.20730331824003,house
6,73.21436268484545,34.16981118555095,house
6,73.2377780112176,34.217767211087974,house
6,73.21137636674996,34.17922545336964,house
6,73.22625778856403,34.199324683871104,house
6,73.22778525096717,34.18221701638911,house
6,73.21979545115896,34.17446155830837,house
6,73.21181303451563,34.17736518849713,house
6,73.22206575923799,34.17849245430069,house
6,73.22345893327196,34.19851837209325,house
6,73.22223166294339,34.176662776404015,house
6,73.28291083828306,34.20095502057571,house
7,73.27047347436854,34.17014201274265,traffic
7,73.23762246070922,34.15183050212317,traffic
7,73.26608825922305,34.16183240357126,traffic
7,73.25247288880887,34.16923756702606,traffic
7,73.26731880767966,34.186820490698835,traffic
7,73.24580804458135,34.18865888009973,traffic
7,73.25127088341917,34.187203386402174,traffic
7,73.27763015407993,34.20347662294649,traffic
7,73.22613703145038,34.202545991671805,traffic
7,73.22506014494951,34.17932976080648,traffic
7,73.21619314071333,34.18332838742455,traffic
7,73.23363606340223,34.198867268514746,traffic
7,73.23003530492647,34.21271610774191,traffic
7,73.22331358740543,34.1842852800804,traffic
7,73.21426830599198,34.177882809875456,traffic
7,73.22072849218853,34.17686045051301,traffic
7,73.20468898633551,34.16262979302765,hospital
7,73.25113228872567,34.191381135061896,park
7,73.20722273668693,34.14033445690453,school
7,73.23899526255744,34.16549934742623,school
7,73.21394781042616,34.17986873734409,school
7,73.21842242144263,34.172508675417475,school
7,73.22619917203517,34.20104947089436,school
7,73.20741364395202,34.149996482198915,school
7,73.25019659277012,34.16674453867741,school
7,73.25386865067887,34.16417462956379,school
7,73.25658677428825,34.15536866387123,shopping
7,73.24849793611382,34.16723015853482,shopping
7,73.25940210631488,34.168389965842955,shopping
7,73.24608246244601,34.192840364986274,supermarket
7,73.2150581641258,34.18204830814048,supermarket
7,73.26501204688672,34.157833616550235,supermarket
7,73.25854516180208,34.155880982364714,supermarket
7,73.23439413280107,34.18783744363428,office
7,73.2253555173497,34.196107941139104,office
7,73.23861001025891,34.17038933905402,office
7,73.20423455036926,34.159363356758455,house
7,73.20322391062568,34.162311593652944,house
7,73.20481431790013,34.16091776091861,house
7,73.20305200323452,34.14023997203509,house
7,73.20231446094151,34.14743151960252,house
7,73.22965138753891,34.15000207427821,house
7,73.23725577599944,34.16361102128445,house
7,73.24635528696274,34.17198505775402,house
7,73.26686975524484,34.15873954447268,house
7,73.23998497741646,34.153838266577964,house
7,73.23066162540991,34.15032792160168,house
7,73.25047282857273,34.16531555130646,house
7,73.24565777242819,34.175404577123146,house
7,73.25019659277012,34.16674453867741,house
7,73.23211893190583,34.152312022860215,house
7,73.25033898218096,34.1637253969594,house
7,73.23184466842538,34.17422602363486,house
7,73.23293553938066,34.150982677077806,house
7,73.24562955348476,34.155949289517906,house
7,73.27110968390662,34.16820339838386,house
7,73.22963649595617,34.171597135581244,house
7,73.23867966963597,34.1560364048494,house
7,73.26358054647211,34.1568036717998,house
7,73.23684689308728,34.167025971920026,house
7,73.25786245658958,34.17562577424333,house
7,73.27099832137723,34.18462368241905,house
7,73.27248339165286,34.18715916667197,house
7,73.26975973407961,34.182063410513194,house
7,73.2686672819757,34.18348015577115,house
7,73.24602695863503,34.18655354771892,house
7,73.24797841731841,34.188695544712246,house
7,73.24437575283247,34.1902638407817,house
7,73.27011768913852,34.19867175341789,house
7,73.27155734551332,34.20294313629975,house
7,73.24963940737146,34.211058633726104,house
7,73.2527181091502,34.207989161280146,house
7,73.23916052721087,34.202781327342855,house
7,73.24827506141158,34.219111369142354,house
7,73.25558768962983,34.1952638324602,house
7,73.2486642068713,34.2111982889578,house
7,73.25313670745962,34.20808173370631,house
7,73.1950356878718,34.14864909369573,house
7,73.19653222330805,34.14607578316842,house
7,73.19853086633653,34.13730966375629,house
7,73.19687371406833,34.138394041973456,house
7,73.22976972421517,34.19863550362572,house
7,73.23967823300407,34.21878707550739,house
7,73.21402308330697,34.17240280553875,house
7,73.22322129014516,34.18601814265992,house
7,73.22080448147175,34.18472862866928,house
7,73.22944700248566,34.192332454617464,house
7,73.21573885072974,34.16989239225692,house
7,73.22834672340612,34.198517136294015,house
7,73.23611337996068,34.216948214566585,house
7,73.22206575923799,34.17849245430069,house
7,73.20768768196022,34.17377409147347,house
7,73.22553502153835,34.172239422035965,house
8,73.19720437421233,34.148566902367484,traffic
8,73.20017762491192,34.145662322691905,traffic
8,73.2010297459275,34.14797114488585,traffic
8,73.20066638646549,34.14923011743721,traffic
8,73.21338245579581,34.136915032431105,traffic
8,73.22547781167961,34.14705034291392,traffic
8,73.25738633910895,34.153794261788505,traffic
8,73.2358260464495,34.167996992530675,traffic
8,73.24474828588353,34.16009451406287,traffic
8,73.22846626656762,34.1706472072574,traffic
8,73.26689026161573,34.163432905562,traffic
8,73.26981404838203,34.160991969768254,traffic
8,73.22752179922216,34.14992272470697,traffic
8,73.24093206740888,34.16913780319107,traffic
8,73.25995919998785,34.161578491901906,traffic
8,73.25994797708884,34.1573855476202,traffic
8,73.25656574433562,34.17909250442339,traffic
8,73.25460092904339,34.179828512193616,traffic
8,73.26871864799553,34.187038561141016,traffic
8,73.26913399866831,34.18715651185485,traffic
8,73.26794534289978,34.187045004743496,traffic
8,73.24594457735232,34.202970074161136,traffic
8,73.25228190883955,34.206978497075966,traffic
8,73.21621936959396,34.174317498920715,traffic
8,73.239425882471,34.21545353137772,traffic
8,73.23160191708656,34.21138270087297,traffic
8,73.22046555821458,34.18202042935727,traffic
8,73.23532545529855,34.21405605194638,traffic
8,73.23631500914472,34.22036552573732,traffic
8,73.24017584965267,34.21708881599228,traffic
8,73.21784998523259,34.182382275922514,traffic
8,73.2024167924471,34.14329102940191,leisure
8,73.23968102589009,34.19674157285899,leisure
8,73.27056174858781,34.197888258525275,park
8,73.22501725070887,34.18950230634823,park
8,73.26709101394539,34.160397124799346,school
8,73.21396442720228,34.17138334724069,school
8,73.22941819740328,34.19297137327941,school
8,73.23466360025452,34.19494962668577,school
8,73.20489336789906,34.160917362407325,school
8,73.2048628247487,34.15107968588992,school
8,73.2460277966052,34.1615135698871,school
8,73.20584700972117,34.166620318306144,shopping
8,73.25138885672517,34.173653400447016,supermarket
8,73.23063315722969,34.168624452855966,supermarket
8,73.24631785926336,34.20741941364761,supermarket
8,73.23302841260539,34.21766756739339,supermarket
8,73.23220953673798,34.211321554792235,supermarket
8,73.24338131017879,34.220742028026315,place_of_worship
8,73.25153435626709,34.16223370130738,place_of_worship
8,73.25422395106078,34.162555735128514,place_of_worship
8,73.26178590411801,34.182476017280415,office
8,73.20423455036926,34.159363356758455,house
8,73.20322391062568,34.162311593652944,house
8,73.20865904065172,34.14332144925602,house
8,73.20482507488686,34.15430744576909,house
8,73.19937278036736,34.14439208914549,house
8,73.21367800264956,34.148239303384855,house
8,73.21359628282953,34.14840942425725,house
8,73.20137015008726,34.13291825785183,house
8,73.19381014121494,34.15422504012182,house
8,73.20713390078244,34.14314050380791,house
8,73.20713390078244,34.14314050380791,house
8,73.20993030480575,34.13987973956197,house
8,73.2236564321636,34.14750088850023,house
8,73.24635528696274,34.17198505775402,house
8,73.25901376308958,34.16026850581483,house
8,73.23066162540991,34.15032792160168,house
8,73.25635907686389,34.15843398750858,house
8,73.26153558097387,34.161076035699224,house
8,73.23211893190583,34.152312022860215,house
8,73.25854516180208,34.155880982364714,house
8,73.24146806470353,34.159022827586824,house
8,73.24146806470353,34.159022827586824,house
8,73.24230334485452,34.160719504354326,house
8,73.23293553938066,34.150982677077806,house
8,73.2280353033976,34.17536694675371,house
8,73.2280353033976,34.17536694675371,house
8,73.24531465229835,34.15821713367318,house
8,73.25940210631488,34.168389965842955,house
8,73.26819550349137,34.17059524347211,house
8,73.26819550349137,34.17059524347211,house
8,73.24562955348476,34.155949289517906,house
8,73.23700365943984,34.152509486453035,house
8,73.23867966963597,34.1560364048494,house
8,73.24422216096175,34.166818379371904,house
8,73.23256824503116,34.183557209608786,house
8,73.26004309543299,34.164059779505834,house
8,73.24946151554701,34.162963394463695,house
8,73.23537091702464,34.15714210581402,house
8,73.25768921934514,34.175518267599266,house
8,73.26376666355995,34.18409123718361,house
8,73.28056249142658,34.176883532099446,house
8,73.27695995640302,34.175215280428226,house
8,73.26975973407961,34.182063410513194,house
8,73.2471666378253,34.182878388658054,house
8,73.24082386674569,34.18472738895765,house
8,73.23330732658012,34.188018563550955,house
8,73.24481442450197,34.185058516620984,house
8,73.23666245124112,34.187439554651554,house
8,73.2367264290693,34.193907969765235,house
8,73.2367264290693,34.193907969765235,house
8,73.24728264551085,34.21202918487664,house
8,73.24327018471926,34.203740020061566,house
8,73.19467458660749,34.14555322853391,house
8,73.23526804069948,34.21831893116168,house
8,73.23364710737111,34.19368497225908,house
8,73.23967823300407,34.21878707550739,house
8,73.23130191920676,34.194502340085656,house
8,73.23566756334003,34.19561565109221,house
8,73.23296405862195,34.21435670303923,house
8,73.21321912846648,34.17317242264387,house
8,73.2377780112176,34.217767211087974,house
8,73.22214501208833,34.18290029494223,house
8,73.23214343058879,34.21558061649697,house
8,73.22462744080038,34.209292160018016,house
8,73.2233465783678,34.19672389453505,house
8,73.21181303451563,34.17736518849713,house
8,73.22752614545394,34.17593308197074,house
8,73.28305077348081,34.201828354393626,house
8,73.28305077348081,34.201828354393626,house
8,73.2793724954561,34.201806382643746,house
8,73.28291083828306,34.20095502057571,house
9,73.20615420855765,34.160691040325815,traffic
9,73.20902172699554,34.16445251759046,traffic
9,73.21747852347164,34.163138798668825,traffic
9,73.19891540126666,34.149569693492225,traffic
9,73.22463709736155,34.15038422970025,traffic
9,73.27034074884178,34.171475968944954,traffic
9,73.25401727519075,34.1519589051447,traffic
9,73.27194970115664,34.1683455382148,traffic
9,73.2693554086723,34.16044583092435,traffic
9,73.23986675984766,34.17200494169229,traffic
9,73.22922946636012,34.152033413230534,traffic
9,73.26433749228461,34.167614859473055,traffic
9,73.25319239068575,34.17508236625892,traffic
9,73.25818424072655,34.15676462208355,traffic
9,73.24750963254998,34.17556704015599,traffic
9,73.25879111907621,34.156824271347176,traffic
9,73.24616437754266,34.175497935553366,traffic
9,73.2557571568294,34.15287610092605,traffic
9,73.26056377943995,34.17619425166153,traffic
9,73.27371137515331,34.17949848477949,traffic
9,73.27037590843683,34.17612468124284,traffic
9,73.28037424126747,34.1779806984471,traffic
9,73.23890333337867,34.1833756455655,traffic
9,73.27684758491901,34.20464627543048,traffic
9,73.2391088208208,34.197680106020414,traffic
9,73.25245987120238,34.19921594500291,traffic
9,73.2328907941718,34.19759575925636,traffic
9,73.22563285252053,34.21039694346247,traffic
9,73.2243811733953,34.190483845303376,traffic
9,73.22933460342261,34.193839786611406,traffic
9,73.22193173512916,34.18069859447806,traffic
9,73.24169045211416,34.214187433842895,traffic
9,73.23134453786334,34.19163237602769,traffic
9,73.23329284924937,34.21420043213104,traffic
9,73.23169382599073,34.18707316383913,traffic
9,73.23686864902791,34.21709521136976,leisure
9,73.20257979499772,34.15747625530171,leisure
9,73.26582158296462,34.156256199719444,park
9,73.19570995232118,34.143308273308506,park
9,73.27303376428239,34.186632037048845,park
9,73.26784444324983,34.182852066391405,park
9,73.23135284186786,34.187231307357344,park
9,73.26689837500592,34.15696398887835,school
9,73.27688321050306,34.205924582886794,school
9,73.27999040599705,34.20151418323254,school
9,73.19853086633653,34.13730966375629,school
9,73.25005585110237,34.15770509912564,school
9,73.25429867777405,34.160682048888155,school
9,73.26529614088786,34.16453874709573,shopping
9,73.27077108744588,34.16297656899159,supermarket
9,73.25168828466967,34.16214772513025,supermarket
9,73.23080798223775,34.16966898967753,supermarket
9,73.27071530017848,34.18254926908098,supermarket
9,73.24086119284053,34.19006888537926,supermarket
9,73.25319409892279,34.197209101648546,supermarket
9,73.24189253216363,34.19902446772541,supermarket
9,73.22809316021704,34.19416314826853,supermarket
9,73.21862196993361,34.19068511139888,supermarket
9,73.21633855835027,34.175527109352394,supermarket
9,73.22470438856129,34.18024809344115,supermarket
9,73.19875399522729,34.1289008348523,supermarket
9,73.23402876391269,34.15893208719491,supermarket
9,73.26284886601516,34.155670236398485,supermarket
9,73.2668424946196,34.170275848992226,place_of_worship
9,73.23147921239777,34.20898148221694,place_of_worship
9,73.21827530134412,34.17809060030539,office
9,73.23459538709575,34.18605365473861,office
9,73.26081106550282,34.16066584819166,office
9,73.20353500257775,34.13853281325651,office
9,73.20253765937228,34.158165595843755,office
9,73.24449069126588,34.159321206341964,office
9,73.20423455036926,34.159363356758455,house
9,73.20034936746248,34.141712706277936,house
9,73.21065165885145,34.144957901053125,house
9,73.20653227192345,34.153304905230414,house
9,73.19695582005122,34.15131251273261,house
9,73.19695582005122,34.15131251273261,house
9,73.21123442713875,34.14353950445866,house
9,73.20470590253134,34.14115795252469,house
9,73.19838396197737,34.12855020864957,house
9,73.22610687890754,34.150957464549265,house
9,73.21367132696128,34.13797199143113,house
9,73.25856432735725,34.1706547002603,house
9,73.24030504805323,34.1710592079935,house
9,73.25334574182831,34.154801715246236,house
9,73.25138885672517,34.173653400447016,house
9,73.24174945064681,34.16862693623692,house
9,73.24174945064681,34.16862693623692,house
9,73.2513588712576,34.169012282440164,house
9,73.2421649210264,34.16414985451343,house
9,73.23066162540991,34.15032792160168,house
9,73.2306996636182,34.162840937126234,house
9,73.24146806470353,34.159022827586824,house
9,73.23184466842538,34.17422602363486,house
9,73.24230334485452,34.160719504354326,house
9,73.23293553938066,34.150982677077806,house
9,73.2312989782648,34.164376947562445,house
9,73.2312989782648,34.164376947562445,house
9,73.24643267413903,34.15699367295353,house
9,73.26532864720727,34.15535680762472,house
9,73.26532864720727,34.15535680762472,house
9,73.23216290339046,34.166252679111714,house
9,73.23700365943984,34.152509486453035,house
9,73.23867966963597,34.1560364048494,house
9,73.24946151554701,34.162963394463695,house
9,73.2346578110376,34.154988909173284,house
9,73.25559675495934,34.169742279155464,house
9,73.2529702618636,34.159670834550965,house
9,73.25774746997784,34.16366564518888,house
9,73.27213294395743,34.171421374279745,house
9,73.27836835794498,34.17735227689139,house
9,73.27894866865485,34.17794338345807,house
9,73.27228612299072,34.18874297857951,house
9,73.27248339165286,34.18715916667197,house
9,73.24758227621768,34.18805180712025,house
9,73.24359633094724,34.19021886590345,house
9,73.25039237294106,34.187025040703695,house
9,73.24481442450197,34.185058516620984,house
9,73.27618063499682,34.19948521977489,house
9,73.27628292739033,34.19975847329341,house
9,73.24631785926336,34.20741941364761,house
9,73.24085510683578,34.20732684194824,house
9,73.24494630408142,34.21454289451331,house
9,73.2231918685452,34.170553198850214,house
9,73.23526804069948,34.21831893116168,house
9,73.23130191920676,34.194502340085656,house
9,73.23566756334003,34.19561565109221,house
9,73.22639824368025,34.202419597857926,house
9,73.21896944335093,34.1819647515282,house
9,73.21896944335093,34.1819647515282,house
9,73.22197102413294,34.167947720620695,house
9,73.22629705823051,34.20858159446474,house
9,73.23611337996068,34.216948214566585,house
9,73.21181303451563,34.17736518849713,house
9,73.22206575923799,34.17849245430069,house
9,73.22206575923799,34.17849245430069,house
9,73.22206575923799,34.17849245430069,house
9,73.20768768196022,34.17377409147347,house
9,73.22254392758326,34.202898784866164,house
9,73.21842242144263,34.172508675417475,house
9,73.21171608205832,34.18003201733325,house
9,73.22223166294339,34.176662776404015,house
10,73.20462674558783,34.16331056344068,traffic
10,73.20959167593203,34.14337236747877,traffic
10,73.20270982627494,34.13282916984784,traffic
10,73.2227412000676,34.14236552043794,traffic
10,73.24738064399338,34.16657189662844,traffic
10,73.24648442005059,34.15978304497521,traffic
10,73.25188110021703,34.164607028103546,traffic
10,73.26937523487308,34.163599931096456,traffic
10,73.23236947475397,34.179161515836945,traffic
10,73.22644220474326,34.16746621723848,traffic
10,73.25708142266168,34.15481606768324,traffic
10,73.26446353775374,34.16066085428292,traffic
10,73.2486006023215,34.16285381489721,traffic
10,73.230501360515,34.162878746926076,traffic
10,73.25853396584043,34.156984919610416,traffic
10,73.25873202467866,34.155435604282424,traffic
10,73.23678319251776,34.14998424890418,traffic
10,73.25247288880887,34.16923756702606,traffic
10,73.25858033955409,34.15939053984208,traffic
10,73.24576848974259,34.16997075608932,traffic
10,73.25493818072263,34.178640302823794,traffic
10,73.25741714505799,34.18161896755501,traffic
10,73.27476111582376,34.200619795798,traffic
10,73.25120002359965,34.19994781279933,traffic
10,73.25345431071514,34.20349445866847,traffic
10,73.2457363788582,34.210908164712315,traffic
10,73.25839869110283,34.19655433763215,traffic
10,73.23775571786676,34.19550492869226,traffic
10,73.24748662859956,34.204786827296026,traffic
10,73.21830580959266,34.17304662223254,traffic
10,73.22511227477165,34.18677726327185,traffic
10,73.23666342531187,34.22062751458536,traffic
10,73.21301294983276,34.182914116887076,traffic
10,73.28099038893271,34.20002515683137,traffic
10,73.23263210762615,34.21106667057352,hospital
10,73.24033699023764,34.216690858053155,leisure
10,73.22917304794892,34.152196165727744,leisure
10,73.27491707041601,34.17964826671329,park
10,73.26606018515527,34.163364562478016,school
10,73.26665380114069,34.161810337783606,school
10,73.22142920660501,34.178684218187904,school
10,73.19763765131356,34.13899893077341,school
10,73.25800407332059,34.15910902860293,school
10,73.25836065988025,34.162823050251205,school
10,73.25883564544847,34.18211144339016,shopping
10,73.23124028110111,34.19928373785675,shopping
10,73.25052073352656,34.16480038538793,supermarket
10,73.25039237294106,34.187025040703695,supermarket
10,73.2766603219744,34.202960001107805,supermarket
10,73.24780132771681,34.20788753326629,supermarket
10,73.22704835524661,34.195080238282706,supermarket
10,73.225894802663,34.18485696397601,supermarket
10,73.21807715257009,34.18426655500817,supermarket
10,73.22937911226971,34.21033437935785,supermarket
10,73.1951682346794,34.12422188075191,supermarket
10,73.26735944691771,34.162957290948924,place_of_worship
10,73.2671845496542,34.18663469454633,place_of_worship
10,73.23490752583244,34.217714161379945,office
10,73.20285783022267,34.152703069720694,office
10,73.21830877207618,34.187645568521326,office
10,73.27332706423502,34.18453429891347,office
10,73.22429402767098,34.19044891302852,office
10,73.20461323704033,34.16348072018804,house
10,73.20461323704033,34.16348072018804,house
10,73.20461323704033,34.16348072018804,house
10,73.20034936746248,34.141712706277936,house
10,73.21065165885145,34.144957901053125,house
10,73.21065165885145,34.144957901053125,house
10,73.20772735850889,34.141233336331524,house
10,73.20305200323452,34.14023997203509,house
10,73.20017762491192,34.145662322691905,house
10,73.20231446094151,34.14743151960252,house
10,73.20713390078244,34.14314050380791,house
10,73.20066638646549,34.14923011743721,house
10,73.20993030480575,34.13987973956197,house
10,73.22610687890754,34.150957464549265,house
10,73.24989163016147,34.16104255591631,house
10,73.23998497741646,34.153838266577964,house
10,73.2306996636182,34.162840937126234,house
10,73.25019659277012,34.16674453867741,house
10,73.26615456342749,34.16389501562527,house
10,73.26250118581679,34.16741140896511,house
10,73.24268173640222,34.15905633204752,house
10,73.22644220474326,34.16746621723848,house
10,73.25219776630945,34.161934888096546,house
10,73.24146806470353,34.159022827586824,house
10,73.23184466842538,34.17422602363486,house
10,73.25818424072655,34.15676462208355,house
10,73.25559675495934,34.169742279155464,house
10,73.26284886601516,34.155670236398485,house
10,73.2557571568294,34.15287610092605,house
10,73.25535594782838,34.17399338011181,house
10,73.25535594782838,34.17399338011181,house
10,73.2529702618636,34.159670834550965,house
10,73.25656574433562,34.17909250442339,house
10,73.27836835794498,34.17735227689139,house
10,73.26871864799553,34.187038561141016,house
10,73.27248339165286,34.18715916667197,house
10,73.27248339165286,34.18715916667197,house
10,73.26975973407961,34.182063410513194,house
10,73.25157510911949,34.190658840135555,house
10,73.23881251741456,34.185163282880694,house
10,73.23666245124112,34.187439554651554,house
10,73.23767003718217,34.18742479641717,house
10,73.23924600917235,34.18989863861403,house
10,73.24089950205929,34.18783512603453,house
10,73.27469954194146,34.202575288935044,house
10,73.27618063499682,34.19948521977489,house
10,73.23861880243881,34.200438515621,house
10,73.25315508426164,34.19748221478,house
10,73.24494630408142,34.21454289451331,house
10,73.24494630408142,34.21454289451331,house
10,73.24917890459444,34.21829978944448,house
10,73.24837233453944,34.21880541952903,house
10,73.25313670745962,34.20808173370631,house
10,73.25313670745962,34.20808173370631,house
10,73.19630956780749,34.14672555113802,house
10,73.21677240336557,34.18375595318112,house
10,73.23130191920676,34.194502340085656,house
10,73.22322129014516,34.18601814265992,house
10,73.22193173512916,34.18069859447806,house
10,73.22809316021704,34.19416314826853,house
10,73.22796844991204,34.20730331824003,house
10,73.23363606340223,34.198867268514746,house
10,73.21321912846648,34.17317242264387,house
10,73.23532545529855,34.21405605194638,house
10,73.22629705823051,34.20858159446474,house
10,73.21979545115896,34.17446155830837,house
10,73.22206575923799,34.17849245430069,house
10,73.2253555173497,34.196107941139104,house
10,73.22264488595262,34.171177106136234,house
10,73.22264488595262,34.171177106136234,house
10,73.22553502153835,34.172239422035965,house
10,73.22752614545394,34.17593308197074,house
10,73.2390650430993,34.21684815256331,house
10,73.2265965724951,34.18300776280166,house
10,73.22313677606479,34.16994520240953,house
10,73.27999040599705,34.20151418323254,house
10,73.28305077348081,34.201828354393626,house
11,73.20343443017683,34.16185282396844,traffic
11,73.20849973567398,34.1549970500538,traffic
11,73.20005375942414,34.15027211461124,traffic
11,73.19994551085487,34.13501746090694,traffic
11,73.20177751248168,34.13863003474215,traffic
11,73.20571854066233,34.15424980332405,traffic
11,73.20208067191142,34.15637420183245,traffic
11,73.22597048958136,34.14305995957604,traffic
11,73.22450715807064,34.14320854711176,traffic
11,73.27060239366438,34.168003415563476,traffic
11,73.25366537852426,34.16858068701363,traffic
11,73.26812265027104,34.17108102786483,traffic
11,73.24721391059086,34.169044494389574,traffic
11,73.24692972651901,34.15728020916817,traffic
11,73.23172733112503,34.16532826949184,traffic
11,73.26699083930271,34.16467552134225,traffic
11,73.22710016882688,34.170440584351944,traffic
11,73.24543670004023,34.164168359488414,traffic
11,73.25758669238805,34.16611885424695,traffic
11,73.2611490853225,34.155618783110505,traffic
11,73.26178590411801,34.182476017280415,traffic
11,73.26201462966965,34.1836885500576,traffic
11,73.26128875132497,34.18116473222407,traffic
11,73.27035713090463,34.178394170675375,traffic
11,73.27915094128271,34.2049424903029,traffic
11,73.25586157220187,34.20501519759991,traffic
11,73.24821438031488,34.207429875060356,traffic
11,73.22875351789685,34.20969727467319,traffic
11,73.21830580959266,34.17304662223254,traffic
11,73.21995733157763,34.18617631073109,traffic
11,73.23498351948375,34.195282616472106,traffic
11,73.2233465783678,34.19672389453505,traffic
11,73.23329284924937,34.21420043213104,traffic
11,73.23586983278717,34.19973540700951,traffic
11,73.20040848605616,34.1349994854295,leisure
11,73.25517246670421,34.20018750154588,leisure
11,73.24042136545489,34.16024037166534,park
11,73.26976488875415,34.17383866836721,park
11,73.22320891573004,34.17829150058966,park
11,73.22633747446574,34.20921496279159,park
11,73.22878166319975,34.15007444977046,school
11,73.24045658506631,34.17067486907825,school
11,73.25672668831778,34.20566569952677,school
11,73.20222724253816,34.16231242213053,school
11,73.1972503446292,34.139135194104036,school
11,73.20462912059583,34.1517881359663,school
11,73.21133987057478,34.14875611109628,school
11,73.25828326458311,34.163130995335315,school
11,73.25219043978527,34.160369349079836,school
11,73.25033898218096,34.1637253969594,school
11,73.274657092569,34.17659633351287,shopping
11,73.24651454525399,34.210152473296105,shopping
11,73.22041330356096,34.17660632691067,shopping
11,73.23085590126453,34.166035797452366,shopping
11,73.2077002675974,34.15054450966298,shopping
11,73.26658682825752,34.1684812027004,supermarket
11,73.27197994488036,34.171877491803045,supermarket
11,73.2734117051612,34.17979786435786,supermarket
11,73.24600003404305,34.22230178375331,supermarket
11,73.22325179904544,34.18071288654341,supermarket
11,73.22144257103825,34.18416665865627,supermarket
11,73.23296405862195,34.21435670303923,supermarket
11,73.23374084666692,34.214863623319665,supermarket
11,73.21265006992759,34.14089698962564,supermarket
11,73.20287354684055,34.13209581941819,supermarket
11,73.27010735454706,34.185713156094515,place_of_worship
11,73.24618253347404,34.2045304927263,office
11,73.20489336789906,34.160917362407325,house
11,73.20481431790013,34.16091776091861,house
11,73.21689277757932,34.16229920821923,house
11,73.20653227192345,34.153304905230414,house
11,73.19516365891344,34.15524684978707,house
11,73.22547781167961,34.14705034291392,house
11,73.25334574182831,34.154801715246236,house
11,73.24770947830211,34.158833654846,house
11,73.24493813545931,34.159348593105435,house
11,73.26602220912231,34.17017370339366,house
11,73.25188110021703,34.164607028103546,house
11,73.27121464563075,34.16492913894093,house
11,73.24311558291532,34.16203937306389,house
11,73.25153435626709,34.16223370130738,house
11,73.23211893190583,34.152312022860215,house
11,73.22875759767253,34.1750601692188,house
11,73.23562266357182,34.159950418420074,house
11,73.22644220474326,34.16746621723848,house
11,73.26651309092036,34.15544711207449,house
11,73.23293553938066,34.150982677077806,house
11,73.23293553938066,34.150982677077806,house
11,73.2312989782648,34.164376947562445,house
11,73.26529614088786,34.16453874709573,house
11,73.26892014533529,34.15776442022749,house
11,73.26892014533529,34.15776442022749,house
11,73.2486006023215,34.16285381489721,house
11,73.2455183595632,34.16872020156384,house
11,73.24946151554701,34.162963394463695,house
11,73.25103590137184,34.1608883033106,house
11,73.2557571568294,34.15287610092605,house
11,73.27206538157293,34.177331369670235,house
11,73.26871864799553,34.187038561141016,house
11,73.27303376428239,34.186632037048845,house
11,73.27228612299072,34.18874297857951,house
11,73.27228612299072,34.18874297857951,house
11,73.27248339165286,34.18715916667197,house
11,73.24885606964679,34.18891256639988,house
11,73.25113228872567,34.191381135061896,house
11,73.24287906162581,34.1900675055601,house
11,73.27618063499682,34.19948521977489,house
11,73.23916052721087,34.202781327342855,house
11,73.23916052721087,34.202781327342855,house
11,73.24662793347845,34.21402702780509,house
11,73.24837233453944,34.21880541952903,house
11,73.19570995232118,34.143308273308506,house
11,73.23130191920676,34.194502340085656,house
11,73.23130191920676,34.194502340085656,house
11,73.22294428926993,34.199947705796696,house
11,73.23147921239777,34.20898148221694,house
11,73.22844888323219,34.183474173871225,house
11,73.21396442720228,34.17138334724069,house
11,73.21896944335093,34.1819647515282,house
11,73.21896944335093,34.1819647515282,house
11,73.21896944335093,34.1819647515282,house
11,73.22809316021704,34.19416314826853,house
11,73.21137636674996,34.17922545336964,house
11,73.23841753159104,34.21171279464591,house
11,73.22264488595262,34.171177106136234,house
11,73.22752614545394,34.17593308197074,house
11,73.20800148344722,34.17251471632054,house
11,73.22501725070887,34.18950230634823,house
11,73.2265965724951,34.18300776280166,house
11,73.22072849218853,34.17686045051301,house
11,73.28305077348081,34.201828354393626,house
12,73.20872345015471,34.16500987078647,traffic
12,73.20605187083157,34.14719746054007,traffic
12,73.19666963089777,34.14949054275778,traffic
12,73.20211091600419,34.150899630750196,traffic
12,73.20179358397634,34.13038320609776,traffic
12,73.23884318533094,34.173168478132034,traffic
12,73.23610797720208,34.16231272204664,traffic
12,73.26180018062381,34.165528656139145,traffic
12,73.2330516769372,34.16274601349313,traffic
12,73.23652766736383,34.16735282876549,traffic
12,73.25809032295209,34.16046039120886,traffic
12,73.23590847207095,34.16811746775464,traffic
12,73.22916403359322,34.150750047450515,traffic
12,73.24904484747834,34.15615548846529,traffic
